id,title,authors,venue,year,cosine_avg_sim,combined_avg_sim
KFWBlRElPP0J,Emergency department D-dimer testing,"AT Sadosty, DG Goyal, ET Boie, CK Chiu","JOURNAL OF EMERGENCY MEDICINE,",2001.0,10.290434061285664,10.290434061285664
ZQM8dG8dstAJ,Human impact on the black bear in Michigan's lower peninsula,AM Manville,"International Conference on Bear Research and Management,",,10.289030215478974,10.289030215478974
pBcnjP-oIAEJ,Tension Hydrothorax Due to Ventriculopleural Shunting-A useful alternative,C Beachâ?¦,"Journal of Emergency Medicine,",1998.0,10.287664541060055,10.287664541060055
zN-8benQ_akJ,Lexical guidance in sentence processing: Further support for aÂ® filtering account,"BC Adams, C Clifton, DC Mitchell","Unpublished manuscript,",,10.286356282783677,10.286356282783677
W-9zlH752VEJ,Contingency Perspectives of Organizational Strategy: A Critical Review of the Empirical Research,"A Ginsberg, N Venkatraman","The Academy of Management Review,",1985.0,10.284971365208337,10.284971365208337
8jbGYqvX_WcJ,Social choice and the Arrow conditions,A Gibbard,"Unpublished manuscript,",,10.281041363395637,10.281041363395637
OUr5O4b8IdwJ,Performance Relighting and Reflectance Transformation with Time-Multiplexed Illumination,"A Wenger, A Gardner, C Tchou, J Unger, T Hawkins,  ","Proceedings of ACM SIGGRAPH 2005,",2005.0,10.280841901121685,10.280841901121685
ybxzuOBywc0J,H. McKim R F. Meyer H and Wolf WP 1957,AH Cooke,"Phil. Mag,",,10.27956250675572,10.27956250675572
7RHO602LaOkJ,Database design: Tools and environments,"C Batini, S Ceri","Proceedings ACMSIGMOD International Conference Management of &hellip;,",,10.26618995150762,10.26618995150762
url:http://doi.wiley.com/10.1002/ev.1617,Meeting the market for quality evaluation in education,A Ginsburg,"New Directions for Program Evaluation,",1992.0,10.266153488373366,10.266153488373366
UvFFiHqkUFkJ,Cataclysm: Handling Extreme Overloads in Internet Services,"B Urgaonkar, P Shenoy","Proceedings of the 23rd Annual ACM SIGACT-SIGOPS Symposium  &hellip;,",,10.264144333590698,10.264144333590698
MY381pgCdokJ,and Riley DP 1956,"BF Figgins, GO Jones","Phil. Mag,",,10.26321701412615,10.26321701412615
3OLMBiysV2oJ,Empirical studies of assumptions that underlie software cost-estimation models,BA Kitchenham,"Information and Software Technology,",1992.0,10.259950333881775,10.259950333881775
oirov_kAu54J,Semantics for multi-agent only knowing,"A Waaler, B Solhaug","Submitted for publication,",,10.25822079169604,10.25822079169604
0HXGql_si4kJ,Cyanide Overdose: Survival With Fatal Blood Concentration Without Antidotal Therapy,"A Saincher, N Swirsky, M Tenenbein","JOURNAL OF EMERGENCY MEDICINE,",1994.0,10.257968752290166,10.257968752290166
AkzToQMybhcJ,Set-based error diagnosis of concurrent constraint programs,"A Podelski, W Charatonik, M Muller","submitted for publication,",1997.0,10.257930171809525,10.257930171809525
u5nl-KVx-4wJ,Two-factor index of social status,AB Hollingshead,"Unpublished manuscript,",,10.256828167359343,10.256828167359343
pvWNjz7KqvQJ,Therapistâ??s manual for cognitive-behavioral group therapy for adolescent social phobia,"AM Albano, PA Marten, CS Holt","Unpublished manuscript,",,10.25486781008405,10.25486781008405
R4Eb9qZ14-4J,Personalization: The tailor-made web,C Metz,"PC Magazine,",,10.254781247911477,10.254781247911477
nK9UNcpBfI4J,Data networks as cascades: Explaining the multifractal nature of internet WAN trac,"A Feldmann, A Gilbert, W Willinger","Proc. ACM SIGCOMM,",,10.253156657600904,10.253156657600904
bfbDO0UqqzMJ,The Geography of Employment in The Cultural Industries: toward a cross national comparison (UK and  ,AC Pratt,"annual conference of the American Association of Geographers &hellip;,",,10.247350869426889,10.247350869426889
txgkh684_okJ,Reversible blindness associated with alcoholic ketoacidosis: pseudomethanol intoxication-visual loss ,"C Feeney, M Muller, S Bryzman, T Nakada","Journal of Emergency Medicine,",1998.0,10.247321642359983,10.247321642359983
bBjj1XWppBYJ,Applying bootstrap method to simulation output analysis,"C Rea, W Shiue, C Xu","Proceedings of the 23rd Symposium on the Interface.  &hellip;,",,10.247045171299565,10.247045171299565
J_RFnb8nNowJ,The Syntony Quest: Evolutionary vision for change in your world,A Laszlo,"Unpublished manuscript,",,10.24658510806876,10.24658510806876
akR9mFkuN58J,"Pryce, and Hall","B Bleaney, PM Llewellyn","Phil. Mag,",,10.244977636225036,10.244977636225036
BidBhYsJB3cJ,Skating on thin ice,AG Greenhill,"Phil. Mag,",,10.243029212260163,10.243029212260163
url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D7506140203MD%26recid%3D017504530094AI,Study of Splat-Cooled Al-Fe Alloys,"A Fontaine, A Guinier","Phil. Mag.,",1975.0,10.242932995806559,10.242932995806559
rzDKZJA6bRAJ,National Evaluation of Learn and Serve America School and Community-Based Programs: Interim Report,A Melchior,"Unpublished Manuscript,",,10.23339925839967,10.23339925839967
DQVCWAkFLxgJ,1991,AP Sheth,ACM SIGMOD Record Special Issue on Semantic Issues in ,,10.231389749395357,10.231389749395357
WU4qn6eHVBUJ,Image data compression- A review,AK JAIN,"IEEE, Proceedings,",1981.0,10.22957167433065,10.22957167433065
OTC6cXxHKPUJ,The facial expression coding system (FACES): A users guide,"AM Kring, D Sloan","Unpublished manuscript,",,10.225574856870816,10.225574856870816
Ndzv1Vyl3CEJ,Knowledge utilization and power in university decision making,AE Guskin,"New Directions for Program Evaluation,",1980.0,10.224581197152787,10.224581197152787
H83OJVp_g2YJ,System Testing: Implications of Requirements Specifications,A Davis,"Information and Software Technology,",,10.223405466155935,10.223405466155935
Akc8QQzT8jsJ,Long Air Bubbles in a Vertical Tube,AH Gibson,"Phil. Mag,",,10.219926334214014,10.219926334214014
s2JMP3LtX3cJ,Syphilis testing,"B Clyne, DA Jerrard","JOURNAL OF EMERGENCY MEDICINE,",2000.0,10.210909361590033,10.210909361590033
url:http://www.ingentaconnect.com/content/els/09505849/1996/00000038/00000010/art01094,Replicated servers for fault-tolerant real-time systems using transputers,"A Sinha, PK Das, D Basu","Information and Software Technology,",1996.0,10.209433719747606,10.209433719747606
journals/tods/Galindo-LegariaR97,Outerjoin Simplification and Reordering for Query Optimization,"C Galindo-Legaria, A Rosenthal",ACM Trans. Database Syst.,1997.0,10.203389271754702,10.203389271754702
akTsb5Wj4-AJ,Mesenteric injury from blunt abdominal trauma.,"B Nolan, S Gabram, R Schwartz","Journal of Emergency Medicine,",1996.0,10.20064124629106,10.20064124629106
ZNfSZiwI3hkJ,The Road to Competitive Balance in Australian Professional Team Sports: Regulation or Free Market,"B Stewart, ACT Smith","Unpublished manuscript,",,10.197559033949066,10.197559033949066
XBHDHHtFSe4J,Diuretic therapy for newborn infants with posthemorrhagic ventricular dilatation,"A Whitelaw, CR Kennedy, LP Brion",Cochrane Database Syst.,,10.195576040320022,10.195576040320022
7F5bIZ74r3EJ,On realization of fractional-order controllers,"BM Vinagre, I Podlubny, A Hernandez, V Feliu",Proceedings of the Conference Internationale Francophone d,,10.180919723612286,10.180919723612286
6_O1BswYKCUJ,The death of personal privacy,C Chaves,"Computerworld,",,10.177783708907068,10.177783708907068
4AOxlYVW200J,"Millar, and Newth",C Buchanan,"Phil. Mag,",,10.175406849877628,10.175406849877628
ivvCDG7o0owJ,Modelling temporal data,AU Tansel,"Information and Software Technology,",1990.0,10.172697567739892,10.172697567739892
7E00rIlKYqoJ,A Review and Reconceptualization of Organizational Commitment,AE Reichers,"The Academy of Management Review,",1985.0,10.171422211024407,10.171422211024407
y_rys1_KuC8J,The theory of joins in relational databases ACM,"AV AHO, C BEERI, JD ULLMAN","Trans Database Syst,",,10.17020888622933,10.17020888622933
H0nTPBXiF7kJ,Entity-life modeling in a distributed environment,BI Sanden,"Proceedings of the 4th International Workshop on Parallel  &hellip;,",1996.0,10.169892457677882,10.169892457677882
UvL3G6ea5LQJ,"D. and Smith, BC â??Query by humming: Musical information retrieval in an audio databaseâ??","A Ghias, JC Logan",Proc. ACM Int. Conf. On,,10.168330946864524,10.168330946864524
Fb2YspaBqxYJ,The ravages of time,A Poor,"PC Magazine,",,10.166647637659185,10.166647637659185
_lCb6VJqbgYJ,A Framework for Agents Cooperative Working in Emergency Management.,"C Balducelli, M Boero, B Errico","the Proceedings of the D-AI* IA&#39;93 3rd Meeting of the  &hellip;,",1993.0,10.161529080471087,10.161529080471087
sjFSElkjQiAJ,Lower Bounds for Unconditional Secure Key Distribution Schemes,"C Blundo, A Cresti","Submitted for publication,",,10.159058281535435,10.159058281535435
snLii6G10IkJ,The Lethal Sting of Forgotten Mail,B Cole-Gomolski,"Computerworld,",,10.156250887936338,10.156250887936338
url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0586715CI,NBA to join ranks of computerized sports.,B Johnson,"COMPUTERWORLD.,",1983.0,10.15145872669547,10.15145872669547
5yi3BSPpKvQJ,A Structured Experiment of Test-Driven Development,"B George, L Williams","Information and Software Technology,",2004.0,10.150768902474697,10.150768902474697
bGlEI8hllFsJ,The Call Of Greener Pastures,A Ryan,"Computerworld,",,10.146013089482707,10.146013089482707
k9quu_LE0x0J,Detecting domestic violence against women in the emergency department: A nursing triage model,"AF Grunfeld, S Ritmiller, K Mackay, L Cowan","JOURNAL OF EMERGENCY NURSING,",1994.0,10.14507220039779,10.14507220039779
fflLFFy91VYJ,"Pitt, and Wilhelm",B McLennan,"Phil. Mag,",,10.144680510177967,10.144680510177967
kaOdinEZx2IJ,ERP Flops Point to User's Plans,C Stedman,"ComputerWorld,",,10.143822584301288,10.143822584301288
298lAm-idbMJ,"Data integration using self-maintainable views, Advances in Database Technology-EDBTâ??96","A Gupta, HV Jagadish, IS Mumick","5th International Conference on Extending Database  &hellip;,",,10.139448972256108,10.139448972256108
eMhhLAmHY-AJ,Human Needs and Faculty Motivation.,"B Schneider, MD Zalesny",New Directions for Teaching and Learning: Motivating ,,10.137986066471425,10.137986066471425
url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D1568251CI,Flight system grounded.,AJ Ryan,"COMPUTERWORLD.,",1987.0,10.137419982874874,10.137419982874874
K2bjWf1gKXEJ,Optimization of relevance feedback weights,"C Buckley, G Salton","Proceedings of the 18th annual international ACM SIGIR  &hellip;,",1995.0,10.135875154569806,10.135875154569806
2wRdgm_1ujwJ,Computational problems regarding the design of normal forms,"C Beeri, P Bernstein","ACM Trans. Database Syst,",,10.13025425521226,10.13025425521226
6fxEBwnm78EJ,A Three-Dimensional Conceptual Model of Corporate Performance,AB Carroll,"The Academy of Management Review,",1979.0,10.12896814689331,10.12896814689331
ovuKEd3wGHEJ,"Movement and activity patterns of a European brown bear in the Cantabrian Mountains, Spain","AP Clevenger, FJ Purroy, MR Pelton","International Conference on Bear Research and Management,",,10.125726146159485,10.125726146159485
VnmeDj_6p7gJ,Software Economics: Status and Prospects,"B Boehm, K Sullivan","Information and Software Technology,",1999.0,10.118478181409838,10.118478181409838
srZ7ted0sqsJ,Calibrating a Software Cost Estimation Model: Why and How,", M van Genuchten, F Heemstra","Information and Software Technology,",1987.0,10.11724884979562,10.11724884979562
HQPoS4JOhzAJ,Free ride on extranet express,C Stedman,"Computerworld,",,10.116884851644532,10.116884851644532
KK7pDMqcH6QJ,Order entry flexibility an ERP issue,C Stedman,"Computerworld,",,10.115859858966886,10.115859858966886
A-NosB2Z20AJ,WB and Templeton IM 1960,"AV Gold, DKC MacDonald, WB Pearson","Phil. Mag,",,10.11010357724429,10.11010357724429
MBH4hdEhmGoJ,Gardner WE and Penfold J 1960,BG Childs,"Phil. Mag,",,10.106827588649574,10.106827588649574
bkhLtmprWBcJ,Expert system stalks killers.,AJ Ryan,"COMPUTERWORLD.,",1987.0,10.105024491574895,10.105024491574895
r1opsyU9yIYJ,"Dekeyser, and Seitz",B Amelinckx,"Phil. Mag,",,10.104865352377118,10.104865352377118
YXU9Xno9-boJ,"Butler, and Cachon",B Armenterosâ?¦,"Phil. Mag,",,10.104865352377118,10.104865352377118
K0aOFYBWg3AJ,Integrated document prefetching and caching in hierarchical storage based on Markov-chain  ,"A Kraiss, G Weikum",VLDB Journal (May,,10.101219788301448,10.101219788301448
ywonIu2RZIgJ,Conjugate gradient algorithm for efficient training of artificial neural networks,C Charalambous,"IEEE Proceedings,",1992.0,10.10111579417241,10.10111579417241
3b9qCcapukAJ,Cooperation in a Multi-Dimensional Local Interaction Model.,"AF Tieman, H Houba, G van der Laan","Unpublished Manuscript,",1998.0,10.096304467507299,10.096304467507299
_aF4SN-CLMMJ,"A sophisticateâ??s introduction to database 314- AV Aho, C. Beeri, and JD Ullman normalization  ","C BEERI, PA BERNSTEIN, N GOODMAN","Proc. Int. Conf. on Very Large Data Bases, West",,10.091855219469778,10.091855219469778
9WDsBUaezt8J,K-distance sets and Falconer conjecture,"A Iosevich, I Laba","submitted for publication,",,10.08999487050754,10.08999487050754
8FwTno3QyAoJ,Processing First-Order Queries under Limited Access Patterns,"A Nash, B Ludascher","submitted for publication,",2004.0,10.087651979282422,10.087651979282422
KHiBjaxGnDAJ,ConstructingSuperviews,AMP Buneman,"&hellip;  Conference on Management of Data, ACM, New York,",,10.08548604972417,10.08548604972417
IVZ3PWfqktcJ,"Analysis of the clustering properties of Hilbert space-filling curve, University of Maryland at  ","B Moon, HV Jagadish, C Faloutsos, JH Saltz","MD,",,10.085461727372413,10.085461727372413
Vg5xzrObkYUJ,Exposure of prehospital providers to violence and abuse,C Pozzi,"JOURNAL OF EMERGENCY NURSING,",1998.0,10.084853095601376,10.084853095601376
c4Zy6FrG9cAJ,Pattern Matching for Scheme,"AK Wright, BF Duba","Unpublished manuscript,",1993.0,10.08427227045187,10.08427227045187
OC7DAhjUhQwJ,A complete axiomatlzation for functional and muluvalued dependencses in database relations,"C BEERI, R FAGIN, JH HOWARD","Proc ACM SIGMOD Conf. Manage of Data, Toronto, Canada, Aug,",,10.082287336368978,10.082287336368978
fcQZ3W3PvBMJ,Supporting Interaction Outside of Class: Anchored Discussions vs. Discussion Boards,"AJB Brush, D Bargeron, J Grudin, A Borning, A  ","Proceedings of ACM CHI2002,",2002.0,10.079682772518465,10.079682772518465
_MFspYlUSiMJ,The Fundamental Nature of Requirement Engineering Activities as a Decision-Making Process,"A Aurum, C Wohlin","Information and Software Technology,",,10.075947457410093,10.075947457410093
9kuWssHTe9kJ,Obtaining confidence measures from sentence probabilities,B Rueber,Proc.,,10.075785857627794,10.075785857627794
2fJpN-p00jMJ,ERP Problems Plague College: Cleveland State Canâ??t Process Financial Aid Using PeopleSoft  ,C Stedman,"Computerworld,",,10.071888353473357,10.071888353473357
AkAgn7e3wRwJ,"Kungl. Svenska Vetensk. Akad. Handl., p. 327 (1852); Poggendorff Annalen 94, 141 (1855)",AJ Ã?ngstrÃ¶m,"Phil. Mag,",,10.067667034578397,10.067667034578397
bIui8xtInQEJ,Expert system for selecting expert system shells.,"A Martin, RKH Law","Information and Software Technology,",1988.0,10.066190247170287,10.066190247170287
4j9gByxXRzIJ,A Unifving Framework for Version Control in a CAD Environment,"C Chow, WK Hong-Tai","Proc. Intl. Conference on Very Large Data Bases, August,",,10.06520949377902,10.06520949377902
47QsDAHVvwIJ,Globalization and Knowledge Management Implication in HRD,"A SAXENA, S WADHWA","International Conference on Knowledge Management,",,10.063471885248955,10.063471885248955
A9R6PLTY7xkJ,Case study in human factors evaluation,"A Whitefield, A Sutcliffe","Information and Software Technology,",1992.0,10.060329068196712,10.060329068196712
B7ELKGDk1FYJ,Efficient bootstrapping for semiparametric models,"BW Brown, WK Newey","Unpublished manuscript,",,10.05987863851131,10.05987863851131
cWU6kJdYjk4J,The Trading Behaviour of UK Institutional Investors,"A Ersoy-Bozcuk, MA Lasfer","Unpublished manuscript,",2001.0,10.058151098224062,10.058151098224062
AiHrSEW-PsQJ,Operating in a New Environment,C Petzold,"PC Magazine,",,10.054592512812897,10.054592512812897
SUR7K7FGB6cJ,A window to real-time communication'',C Sliwa,"Computerworld,",,10.050321974927753,10.050321974927753
3Q0wjG_IhccJ,Thermal fatigue damage in Pb-In solder interconnections,BN Agarwala,"Proceedings of the 23rd IEEE International Reliability  &hellip;,",,10.049762641565808,10.049762641565808
nVTfD0Bu_CsJ,35 years of IT leadership: a new supply chain forged,AH Johnson,"Computerworld,",,10.04946327787819,10.04946327787819
